SYSCALL(args) 		 = return
read_nocancel(0x4, "turn nil.\n  #\n  # The gems are searched in alphabetical order, and in reverse\n  # version order.\n  #\n  # For example:\n  #\n  #   find('log4r')              # -> (log4r-1.1 spec)\n  #   find('log4r.rb')           # -> (log4r-1.1 spec)\n  #   find('rake/rdoctas", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/source_index.rb\0", 0x7FFF5FBF9D40, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/source_index.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF9D60, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/source_index.rb\0", 0x7FFF5FBF9D60, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/source_index.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF9D80, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/source_index.rb\0", 0x0, 0x1002760E0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF9BB0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/source_index.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/source_index.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF8FC0, 0x7FFF5FBF908C)		 = 0 0
read_nocancel(0x4, "#--\n# Copyright 2006 by Chad Fowler, Rich Kilmer, Jim Weirich and others.\n# All rights reserved.\n# See LICENSE.txt for permissions.\n#++\n\nrequire 'rubygems/specification'\n\n##\n# The SourceIndex object indexes all the gems available from a\n# particular source", 0x1000)		 = 4096 0
read_nocancel(0x4, "ay including only the prerelease gemspecs\n\n  def prerelease_specs\n    prerelease_gems.values\n  end\n\n  ##\n  # An array including only the released gemspecs\n\n  def released_specs\n    released_gems.values\n  end\n\n  ##\n  # Add a gem specification to the source ", 0x1000)		 = 4096 0
read_nocancel(0x4, "#{local.version}\"\n\n      fetcher = Gem::SpecFetcher.fetcher\n      remotes = fetcher.find_matching dependency\n      remotes = remotes.map { |(_, version, _), _| version }\n\n      latest = remotes.sort.last\n\n      outdateds << local.name if latest and local.v", 0x1000)		 = 606 0
read_nocancel(0x4, "Dependency.new gem_name, requirement\n    search dep\n  end\n\n  ##\n  # Search for a gem by Gem::Dependency +gem_pattern+.  If +only_platform+\n  # is true, only gems matching Gem::Platform.local will be returned.  An\n  # Array of matching Gem::Specification ob", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/specification.rb\0", 0x7FFF5FBF89B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/specification.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF89D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/specification.rb\0", 0x7FFF5FBF89D0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/specification.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF89F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/specification.rb\0", 0x0, 0x100289D10)		 = 4 0
fstat64(0x4, 0x7FFF5FBF8820, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/specification.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/specification.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF7C30, 0x7FFF5FBF7CFC)		 = 0 0
read_nocancel(0x4, "#--\n# Copyright 2006 by Chad Fowler, Rich Kilmer, Jim Weirich and others.\n# All rights reserved.\n# See LICENSE.txt for permissions.\n#++\n\nrequire 'rubygems/version'\nrequire 'rubygems/requirement'\nrequire 'rubygems/platform'\n\n# :stopdoc:\nclass Date; end # fo", 0x1000)		 = 4096 0
read_nocancel(0x4, "e}\".intern, []]\n\n    @@array_attributes << name\n    @@attributes << [name, []]\n    @@default_value[name] = []\n    code = %{\n      def #{name}\n        @#{name} ||= []\n      end\n      def #{name}=(value)\n        @#{name} = Array(value)\n      end\n    }\n\n    m", 0x1000)		 = 4096 0
read_nocancel(0x4, ".instance_variable_set :@description,               array[13]\n    spec.instance_variable_set :@homepage,                  array[14]\n    spec.instance_variable_set :@has_rdoc,                  array[15]\n    spec.instance_variable_set :@new_platform,        ", 0x1000)		 = 4096 0
shm_open(0x7FFF857C17F8, 0x0, 0x0)		 = 4 0
mmap(0x0, 0x1000, 0x1, 0x1, 0x4, 0x0)		 = 0x1B6000 0
close_nocancel(0x4)		 = 0 0
mmap(0x0, 0x200000, 0x3, 0x1002, 0x7000000, 0x0)		 = 0x512000 0
munmap(0x100512000, 0xEE000)		 = 0 0
munmap(0x100700000, 0x12000)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334@global/specifications\0", 0x100004, 0x0)		 = 4 0
fcntl_nocancel(0x4, 0x2, 0x1)		 = 0 0
__sysctl(0x7FFF5FBF61B0, 0x2, 0x7FFF70A73718)		 = 0 0
fstatfs64(0x4, 0x7FFF5FBF6200, 0x0)		 = 0 0
getdirentries64(0x4, 0x100835000, 0x1000)		 = 92 0
getdirentries64(0x4, 0x100835000, 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334@global/specifications/rake-0.9.2.gemspec\0", 0x7FFF5FBF5FE0, 0x100606520)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334@global/specifications/rake-0.9.2.gemspec\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF5DF0, 0x0)		 = 0 0
lseek(0x4, 0x0, 0x1)		 = 0 0
fstat64(0x4, 0x7FFF5FBF5C90, 0x7FFF5FBF5D5C)		 = 0 0
read_nocancel(0x4, "# -*- encoding: utf-8 -*-\n\nGem::Specification.new do |s|\n  s.name = %q{rake}\n  s.version = \"0.9.2\"\n\n  s.required_rubygems_version = Gem::Requirement.new(\">= 1.3.2\") if s.respond_to? :required_rubygems_version=\n  s.authors = [\"Jim Weirich\"]\n  s.date = %q{20", 0x1000)		 = 1386 0
read_nocancel(0x4, "f Gem::Version.new(Gem::VERSION) >= Gem::Version.new('1.2.0') then\n      s.add_development_dependency(%q<minitest>, [\"~> 2.1\"])\n      s.add_development_dependency(%q<session>, [\"~> 2.4\"])\n      s.add_development_dependency(%q<flexmock>, [\"~> 0.8.11\"])\n    ", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency.rb\0", 0x7FFF5FBF2A00, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF2A20, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency.rb\0", 0x7FFF5FBF2A20, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF2A40, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency.rb\0", 0x0, 0x100608380)		 = 4 0
fstat64(0x4, 0x7FFF5FBF2870, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/dependency.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF1C80, 0x7FFF5FBF1D4C)		 = 0 0
read_nocancel(0x4, "require \"rubygems/requirement\"\n\n##\n# The Dependency class holds a Gem name and a Gem::Requirement.\n\nclass Gem::Dependency\n\n  ##\n  # Valid dependency types.\n  #--\n  # When this list is updated, be sure to change\n  # Gem::Specification::CURRENT_SPECIFICATION", 0x1000)		 = 4096 0
read_nocancel(0x4, "r.version\n    end\n\n    return false unless name === other.name\n\n    reqs = other.requirement.requirements\n\n    return false unless reqs.length == 1\n    return false unless reqs.first.first == '='\n\n    version = reqs.first.last\n\n    requirement.satisfied_by", 0x1000)		 = 1133 0
read_nocancel(0x4, "end\n\n    default = Gem::Requirement.default\n    self_req  = self.requirement\n    other_req = other.requirement\n\n    return self.class.new name, self_req  if other_req == default\n    return self.class.new name, other_req if self_req  == default\n\n    self.cl", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x7FFF5FBF1670, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rubygems/requirement.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBF1690, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/specifications\0", 0x100004, 0x0)		 = 4 0
fcntl_nocancel(0x4, 0x2, 0x1)		 = 0 0
fstatfs64(0x4, 0x7FFF5FBF6200, 0x7FFF70A65630)		 = 0 0
getdirentries64(0x4, 0x10083BE00, 0x1000)		 = 140 0
getdirentries64(0x4, 0x10083BE00, 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/specifications/nokogiri-1.4.4.gemspec\0", 0x7FFF5FBF5FE0, 0x1006120C0)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/specifications/nokogiri-1.4.4.gemspec\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF5DF0, 0x0)		 = 0 0
lseek(0x4, 0x0, 0x1)		 = 0 0
fstat64(0x4, 0x7FFF5FBF5C90, 0x7FFF5FBF5D5C)		 = 0 0
read_nocancel(0x4, "# -*- encoding: utf-8 -*-\n\nGem::Specification.new do |s|\n  s.name = %q{nokogiri}\n  s.version = \"1.4.4\"\n\n  s.required_rubygems_version = Gem::Requirement.new(\">= 0\") if s.respond_to? :required_rubygems_version=\n  s.authors = [\"Aaron Patterson\", \"Mike Daless", 0x1000)		 = 4096 0
read_nocancel(0x4, "ml/test_dtd_encoding.rb\", \"test/xml/test_comment.rb\", \"test/test_nokogiri.rb\", \"test/html/test_document_encoding.rb\", \"test/html/test_node_encoding.rb\", \"test/html/test_node.rb\", \"test/html/test_builder.rb\", \"test/html/test_document.rb\", \"test/html/test_do", 0x1000)		 = 1821 0
read_nocancel(0x4, "(Gem::VERSION) >= Gem::Version.new('1.2.0') then\n      s.add_development_dependency(%q<rubyforge>, [\">= 2.0.4\"])\n      s.add_development_dependency(%q<racc>, [\">= 0\"])\n      s.add_development_dependency(%q<rexical>, [\">= 0\"])\n      s.add_development_depend", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/specifications/rake-0.9.2.gemspec\0", 0x7FFF5FBF5FE0, 0x100612110)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/specifications/rake-0.9.2.gemspec\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF5DF0, 0x0)		 = 0 0
lseek(0x4, 0x0, 0x1)		 = 0 0
fstat64(0x4, 0x7FFF5FBF5C90, 0x7FFF5FBF5D5C)		 = 0 0
read_nocancel(0x4, "# -*- encoding: utf-8 -*-\n\nGem::Specification.new do |s|\n  s.name = %q{rake}\n  s.version = \"0.9.2\"\n\n  s.required_rubygems_version = Gem::Requirement.new(\">= 1.3.2\") if s.respond_to? :required_rubygems_version=\n  s.authors = [\"Jim Weirich\"]\n  s.date = %q{20", 0x1000)		 = 1386 0
read_nocancel(0x4, "f Gem::Version.new(Gem::VERSION) >= Gem::Version.new('1.2.0') then\n      s.add_development_dependency(%q<minitest>, [\"~> 2.1\"])\n      s.add_development_dependency(%q<session>, [\"~> 2.4\"])\n      s.add_development_dependency(%q<flexmock>, [\"~> 0.8.11\"])\n    ", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4\0", 0x7FFF5FBF96C0, 0x100262B00)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/rake-0.9.2\0", 0x7FFF5FBF96C0, 0x100264D40)		 = 0 0
lstat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri\0", 0x7FFF5FBF8E00, 0x80000000)		 = 0 0
lstat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x7FFF5FBF8E00, 0x80000000)		 = 0 0
lstat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.bundle\0", 0x7FFF5FBF8E00, 0x80000000)		 = -1 Err#2
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri\0", 0x7FFF5FBF9870, 0x10026C5A0)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x7FFF5FBF9870, 0x10026C640)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4\0", 0x7FFF5FBFAFD0, 0x100273140)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x7FFF5FBFDCF0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFDD10, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x7FFF5FBFDD10, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFDD30, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x0, 0x1002732C0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFDB60, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFCF70, 0x7FFF5FBFD03C)		 = 0 0
read_nocancel(0x4, "# -*- coding: utf-8 -*-\n# Modify the PATH on windows so that the external DLLs will get loaded.\n\nrequire 'rbconfig'\nENV['PATH'] = [File.expand_path(\n  File.join(File.dirname(__FILE__), \"..\", \"ext\", \"nokogiri\")\n), ENV['PATH']].compact.join(';') if RbConfig:", 0x1000)		 = 3967 0
read_nocancel(0x4, "ike it or not, time moves\nforward and so does our software.\n\nOn August 1, 2010, we will no longer support Ruby 1.8.6.  If nokogiri happens to\nwork on 1.8.6 after that date, then great!  We will hownever, no longer test,\nuse, or endorse 1.8.6 as a supported", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/i686-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/1.8/i686-darwin10.7.0/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/site_ruby/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/i686-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/1.8/i686-darwin10.7.0/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/vendor_ruby/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/rbconfig.bundle\0", 0x7FFF5FBFC960, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/i686-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFC960, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/i686-darwin10.7.0/rbconfig.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC980, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/nokogiri.rb\0", 0x7FFF5FBFC940, 0x0)		 = -1 Err#2
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/nokogiri.bundle\0", 0x7FFF5FBFC940, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/nokogiri.bundle\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC960, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/nokogiri.bundle\0", 0x7FFF5FBFC960, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/nokogiri.bundle\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC980, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/nokogiri.bundle\0", 0x7FFF5FBFBEA0, 0x7FFF5FBFC4E0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/nokogiri.bundle\0", 0x0, 0x0)		 = 4 0
pread(0x4, "\317\372\355\376\a\0", 0x1000, 0x0)		 = 4096 0
mmap(0x1001B7000, 0x12000, 0x5, 0x12, 0x4, 0x0)		 = 0x1B7000 0
mmap(0x1001C9000, 0x1000, 0x3, 0x12, 0x4, 0x0)		 = 0x1C9000 0
mmap(0x1001CA000, 0xEE48, 0x1, 0x12, 0x4, 0x0)		 = 0x1CA000 0
close(0x4)		 = 0 0
stat64("/usr/lib/libexslt.0.dylib\0", 0x7FFF5FBFBBC0, 0x7FFF5FBFC200)		 = 0 0
open("/usr/lib/libexslt.0.dylib\0", 0x0, 0x0)		 = 4 0
pread(0x4, "\312\376\272\276\0", 0x1000, 0x0)		 = 4096 0
pread(0x4, "\317\372\355\376\a\0", 0x1000, 0x1000)		 = 4096 0
mmap(0x1001D9000, 0xE000, 0x5, 0x12, 0x4, 0x0)		 = 0x1D9000 0
mmap(0x1001E7000, 0x1000, 0x3, 0x12, 0x4, 0x0)		 = 0x1E7000 0
mmap(0x1001E8000, 0x3D00, 0x1, 0x12, 0x4, 0x0)		 = 0x1E8000 0
close(0x4)		 = 0 0
stat64("/usr/lib/libxslt.1.dylib\0", 0x7FFF5FBFBBC0, 0x7FFF5FBFC200)		 = 0 0
stat64("/usr/lib/libxml2.2.dylib\0", 0x7FFF5FBFBBC0, 0x7FFF5FBFC200)		 = 0 0
stat64("/usr/lib/libiconv.2.dylib\0", 0x7FFF5FBFBBC0, 0x7FFF5FBFC200)		 = 0 0
stat64("/usr/lib/libz.1.dylib\0", 0x7FFF5FBFBA10, 0x7FFF5FBFC050)		 = 0 0
stat64("/usr/lib/libicucore.A.dylib\0", 0x7FFF5FBFBA10, 0x7FFF5FBFC050)		 = 0 0
stat64("/System/Library/Frameworks/CoreFoundation.framework/CoreFoundation\0", 0x7FFF5FBFB920, 0x7FFF5FBFBF60)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version.rb\0", 0x7FFF5FBFC920, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC940, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version.rb\0", 0x7FFF5FBFC940, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC960, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version.rb\0", 0x0, 0x100249720)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC790, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFBBA0, 0x7FFF5FBFBC6C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  # The version of Nokogiri you are using\n  VERSION = '1.4.4'\n\n  # More complete version information about libxml\n  VERSION_INFO = {}\n  VERSION_INFO['warnings']              = []\n  VERSION_INFO['nokogiri']              = Nokogiri::VERSION\n ", 0x1000)		 = 1516 0
read_nocancel(0x4, "    = LIBXML_PARSER_VERSION.scan(/^(.*)(..)(..)$/).first.collect{|j|j.to_i}.join(\".\")\n\n    if VERSION_INFO['libxml']['compiled'] != VERSION_INFO['libxml']['loaded']\n      warning = \"Nokogiri was built against LibXML version #{VERSION_INFO['libxml']['compil", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version_warning.rb\0", 0x7FFF5FBFC900, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version_warning.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFC920, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/version_warning.rb\0", 0x7FFF5FBFC920, 0x0)		 = 0 0
